,time,x_r,x_w,u_r,u_w,K_ext,a
381,381.0,46.718384352178084,67.15695531395987,33.103685934514786,51.15425469837854,0.6466623342924929,-0.21047166148696295
382,382.0,48.84857417027194,67.71029381661879,31.63179927791647,53.676181948952944,0.7222114559556915,-0.18300958255386535
383,383.0,46.25121975228121,69.74587665088612,28.257840483216448,47.09662752371417,0.6081983725097675,-0.21445243734503755
384,384.0,46.34706183689537,66.07862720767552,25.932456226348265,49.86218581767116,0.6869936341594045,-0.1168714803331879
385,385.0,42.07393999075548,66.29194266770884,32.83271407599819,55.62880710688857,0.6890920108540942,-0.10168687518604048
386,386.0,44.84881987514008,70.44958879120931,32.55436842414505,50.2916299758589,0.6791768018418289,-0.017377882538873776
387,387.0,46.368770100808746,68.65875747983442,28.03648401180459,51.3474825255769,0.7598949878949495,-0.03031530229535627
388,388.0,41.326140495904745,68.55563287061283,33.71802211220848,50.355474676988045,0.6660431309656657,-0.11768362174976062
389,389.0,45.8475281894368,67.80903155869017,32.88814278379777,50.21617472391243,0.7401359343801178,-0.025199365798624904
390,390.0,45.10898832623124,67.35836296620593,29.59381171552913,55.195662518416114,0.6929886968709209,-0.09496131421811735
391,391.0,43.90698946582161,70.64860799794087,35.609196263451736,50.12615624049716,0.7031391103513878,-0.154814109512173
392,392.0,47.30856788211302,68.63635489142985,28.716577222989674,49.29169986119675,0.7577495495659428,-0.1021229291013874
393,393.0,42.30849073593627,67.09878438308516,33.28928253855789,47.31464871648142,0.6801412724171958,-0.1697043996223932
394,394.0,45.583138252252255,64.9816097362169,27.489966351644313,51.79101088229189,0.5624739161826628,-0.36923396303489375
395,395.0,46.998581025096904,67.13069847372296,28.845233771249635,44.6174022749662,0.663391691717329,-0.38771643574897297
396,396.0,45.29312956903102,63.0991416202307,30.121435333382834,45.67898897718406,0.57150448293423,-0.40930106929710536
397,397.0,48.519922257291704,61.94160724634387,31.345698013204682,51.977355319544216,0.579077658345491,-0.41606789700691665
398,398.0,50.986198482681125,65.825798391258,29.06647797709248,49.40322237715344,0.538135986012758,-0.4428854509632747
399,399.0,52.24595327225952,65.84962884129372,30.33881652733075,52.34095202026067,0.6055987478938316,-0.4091494669558725
400,400.0,51.26988806486456,67.92761142693752,23.541783427642706,49.54983195388969,0.6416584672778589,-0.3739706146125069
401,401.0,44.36463370786568,66.94559651700396,33.22474168029986,48.246483768654656,0.7457301546119023,-0.16274416230604677
402,402.0,44.46380069422484,65.56480535955639,32.60977094261303,50.017081747693894,0.6946452243144023,-0.15722184800362757
403,403.0,45.706005765574545,66.15820144283038,32.35056122469772,47.67420886527966,0.6857915078854124,-0.03582177887249087
404,404.0,46.43388386212675,64.79026440436844,27.28020543057938,53.001424420936495,0.8172526670745085,0.10421467025324083
405,405.0,39.14537356438679,67.89185286513377,31.940702448183323,47.85047114886509,0.8596250898583503,0.07516975075536517
406,406.0,37.99846019352771,65.73318590819956,29.508393176522883,55.59202760385399,0.8198002296584423,0.07855395809491122
407,407.0,36.87734785730989,70.15977599724785,30.406361907615484,50.78921815367969,0.7463609449441228,-0.059806896593630934
408,408.0,38.9084906062147,68.87191852567783,24.52967491782031,50.06290728560149,0.8456642789763503,0.0216200762259236
409,409.0,33.25709034607102,67.75260986957203,31.435841926896426,51.013311949489776,0.8239862536607173,0.059145969516131436
410,410.0,36.00410300875297,67.89250628335238,33.32642390792766,47.75724647681989,0.700328050492873,-0.053299047076550116
411,411.0,41.83692758467389,65.66790994473547,31.468982951492016,49.11046366139773,0.7949833539319159,0.011991403020754764
412,412.0,40.601646382585706,65.56908856347201,31.21172058968555,45.709593326437066,0.843440348436479,-0.16037705268480418
413,413.0,38.55251958484752,63.12985804790753,32.608673232931345,52.27177023874264,0.7698525931105097,-0.14711949207324987
414,414.0,40.595234974937384,66.5942125407181,33.87053272334761,49.23218264272248,0.7802763572848521,-0.19205077254734343
415,415.0,42.11917381228026,66.09227360151,28.797297724229278,48.48675782485187,0.6714634881861885,-0.1498373892108656
416,416.0,42.49484840153278,65.33075968394992,30.770485071332537,50.57487884917009,0.6887136345514595,0.012824335995407249
417,417.0,43.58167315384534,66.4400626483858,32.62125768034393,50.305937699691434,0.8543974505031634,0.19397302780318426
418,418.0,40.47886949132653,66.7748571259069,27.65092417309358,47.20771067762182,0.6586184008861741,0.07944406427810212
419,419.0,41.20462162589375,64.75336522405735,30.473058471392577,46.08496375288529,0.701010928275459,-0.1504622966335906
420,420.0,42.34626457828755,63.00861499813886,28.798703719006784,53.647723571803574,0.6605693149751665,-0.21574257036386033
421,421.0,42.950823607227726,67.50494005455263,29.766686526048247,48.04769484184908,0.7136813555398647,-0.16923241430913366
422,422.0,42.3171138121158,65.68917029127626,29.736608280132025,52.69288683364927,0.7953194233358442,-0.032090153021191725
423,423.0,39.614016008742205,68.09940629883502,29.285620936732435,56.94859008296228,0.7274094957383752,-0.17718880021193317
424,424.0,39.94796847840347,72.2318563552283,27.02156019249387,52.89067339888581,0.7348297364847386,-0.16198300623602196
425,425.0,38.2954376122632,71.32909742656244,20.171368967708275,49.1463473379504,0.6749289088564344,-0.18140533756338267
426,426.0,34.168346141907335,68.26848875086534,32.3979643290518,49.438606612348316,0.6487431732716673,-0.2291793559434065
427,427.0,41.69592164723231,67.0283672681117,34.93734108157317,51.00296703405696,0.706945040572353,-0.3670279271781147
428,428.0,45.610966790028826,67.54312054109961,29.040391885911113,50.50859087989148,0.5825773085890048,-0.4257027859888502
429,429.0,47.48185763059141,67.43847357022823,29.594748899558564,49.802175562537066,0.6283573963125018,-0.33285236880970515
430,430.0,47.30305189969993,66.8920707388506,24.88347766191171,51.05814613674578,0.6845089914581264,-0.25246016840242635
431,431.0,41.87517914708149,67.51755774518742,34.45009311191008,50.424679331078714,0.7024398554061536,-0.2614744092204148
432,432.0,45.49248030549446,67.36736584389955,27.04436832170513,55.83017495991531,0.6611332908887237,-0.3013597500142622
433,433.0,43.27388000637442,71.09924729890504,26.86514681005209,46.841293932189856,0.6387546282340015,-0.21908452622702362
434,434.0,42.70022229625316,66.53828417945518,26.321074485549204,48.89147171988169,0.6614417471989571,-0.16934460545609653
435,435.0,41.29367323499532,65.82616094265195,33.597993391342705,51.14394931692912,0.6099109712648025,-0.22984225821559087
436,436.0,47.59158766808522,67.07442110237918,30.598271592399122,55.47497181722247,0.6466276442289403,-0.24520881129502234
437,437.0,47.462150755555285,70.71098059556262,27.520731769106963,47.30297550627294,0.6229806262893809,-0.09184131329006273
438,438.0,45.93846036764384,66.67967815475718,29.638731681088327,50.83346552578174,0.7742076963094537,-0.07270295111566175
439,439.0,41.812512926194096,67.25916524597886,29.170875433429607,50.94830077544011,0.7300271288763028,-0.11069907674916551
440,440.0,40.85200254261555,67.61368346938947,30.312514488985087,48.098876391648176,0.6296630986666384,-0.09301443863582401
441,441.0,44.25755981465724,65.77654389277548,30.60329126301412,53.7582104731975,0.6066088671939515,-0.09836127653975363
442,442.0,47.073808320291334,68.890145864272,28.4830118599115,47.715730857547165,0.6961949287631153,0.07373127317607496
443,443.0,43.98373389177023,66.10995480101079,30.57130007053286,48.12576989135404,0.7844099996990503,0.006414693993398474
444,444.0,41.26018225946624,65.08515260386937,31.298517135587776,46.89377610585229,0.7111929413990388,-0.15928566819174694
445,445.0,42.65890397883401,63.734348843939564,27.396416030593358,48.36306971431367,0.5992505716256266,-0.27460969493328435
446,446.0,44.037782392048385,64.12993892708695,33.69965069550746,52.233271014527176,0.6318695879591747,-0.2541798259097794
447,447.0,48.391801350621556,67.03953266293942,37.890964428012026,44.640469759325164,0.7178933402321594,-0.21733174271388697
448,448.0,50.63992515189631,63.0723061905036,32.140300327281395,43.61803032783724,0.7338094415764665,-0.24606671205096295
449,449.0,47.08329659115728,60.479023464854755,30.913017162534516,47.11919514423689,0.6681759055421288,-0.13827873370969881
450,450.0,46.68439094725928,61.71715238221717,34.32712478431121,52.752848171937934,0.5803609069755427,-0.31583943893018546
451,451.0,52.17211659327234,66.26534136474245,30.877538376939846,51.66288513838426,0.596187364613508,-0.3832202259887205
452,452.0,52.00126043288894,67.64695249629445,34.53781981114896,55.0558211295502,0.6259673481788001,-0.27879902777056886
453,453.0,53.47791520077027,70.6865480380077,35.7020740829633,43.82639398219824,0.5793834932253389,-0.38105168831055847
454,454.0,57.05880025448234,64.22232282981038,25.333348808877762,54.849193489336265,0.6519180603702112,-0.41706583080265314
455,455.0,48.34226413882127,68.92350263198401,31.36398264416544,50.96065523154605,0.5624394298745206,-0.46851150999592817
456,456.0,51.535050605652216,68.4085522557899,23.98151583496118,48.58812391663341,0.5806075041376575,-0.4658186407621234
457,457.0,47.02894807879328,66.49620442971464,25.295998693734834,48.75390489330852,0.6017353350583579,-0.40461131972643194
458,458.0,44.77252807862688,65.70950403427744,29.81409716191095,47.85582563174123,0.6395776743500692,-0.43560662304507297
459,459.0,45.64320394576713,64.70608427434557,28.164300224579637,54.82144628261851,0.6398514987410959,-0.2614466660911126
460,460.0,44.87458045737121,69.13249491674686,30.5723113767986,49.039270465265105,0.6535018016660988,-0.24546683004802236
461,461.0,45.78986009505105,67.15555742501924,32.80448184314306,51.62270272184561,0.6019570308195268,-0.3619094982836097
462,462.0,49.727484652133214,68.03919195013164,30.14676097481045,50.29378825507491,0.6675461141986216,-0.22194787073998568
463,463.0,47.50323949878105,67.52168504685689,30.94902463613157,51.59603394912615,0.6632540005865905,-0.1893464763221022
464,464.0,47.09557799729996,68.19337663786175,28.35519416549519,51.122757049473144,0.6574796054139321,-0.26475230607952244
465,465.0,45.18339324001909,68.17770562199837,29.67773530356576,46.40695213797948,0.7792289871511758,-0.16327855512714246
466,466.0,41.34201113269841,64.8526812880325,26.30266633193646,51.5518405748678,0.7990720400644656,-0.025726854882498
467,467.0,36.705848861591285,66.90153796614916,29.730333816123665,49.10751380701339,0.7330177900218166,0.006370288337312541
468,468.0,38.70763154620059,66.14973791541206,30.48174232594712,55.66872763630497,0.7525559372342333,-0.021326988746913106
469,469.0,39.65777393084961,70.41050058412021,27.580334848511658,50.652030537512125,0.7309939408860273,-0.056370411114803995
470,470.0,38.658041456132906,68.89383940939945,35.87277990805492,51.84350876670279,0.8189256735779578,0.09347462550802949
471,471.0,41.53550288998863,69.01563775888752,32.858178767746644,44.48014543609674,0.8346314753582302,0.27676871793460756
472,472.0,40.30904671202789,63.89296219110203,35.88478095404312,45.45116304308677,0.8375220687781157,0.19114546127706378
473,473.0,41.74826349133075,62.15630343224562,26.077897485508114,51.33352441963182,0.8556268447837572,0.26473778486704247
474,474.0,35.26811896334217,65.47427137812676,29.290691864696235,54.82029482875027,0.7500276627206685,0.09578505706887477
475,475.0,37.26510085347197,69.49455072455896,30.853728906571252,51.06817143641357,0.6714192849734075,0.05465583399381528
476,476.0,41.5136316419634,68.75393513617482,40.7187090085733,50.46583956816756,0.8454639847086214,0.11280650893870466
477,477.0,45.30711321477826,67.98034586339267,27.390974926715305,51.25469393609745,0.8328700072038353,0.06056767893366867
478,478.0,38.287517655959746,68.169896095832,28.723304795232778,45.90487347241966,0.729287302034093,-0.03238912311324189
479,479.0,38.85596663286762,64.49577429847956,34.99941402539218,51.141749431279315,0.7861558904295154,-0.0278061849889569
480,480.0,41.93933677855409,66.44444330813442,34.445728246881345,45.597845493658504,0.7269598421273737,-0.0868408784732255
481,481.0,44.75179728868567,63.464730498625926,31.301715507552917,53.316734645878256,0.8392301830182811,0.023539963520627344
482,482.0,40.51843406882478,67.48753928648499,28.988476682738096,47.968444159897864,0.8929439322605371,0.10991099396442298
483,483.0,35.761840214398944,65.62519702494279,25.25558089483028,52.65781431839228,0.7944811032533808,0.1794114766321161
484,484.0,33.583867815447455,68.04451356184265,26.494698834941627,49.502116174870615,0.8422824612522485,0.27865586736042147
485,485.0,32.37243514691834,66.96724857476053,29.126895178843753,47.392060028707306,0.8731318095370877,0.08823803111701617
486,486.0,32.94703034181942,64.97393636320794,29.98806128451382,53.627527994738045,0.7876859096993284,0.023054253690043443
487,487.0,35.74017454139866,68.41908426468878,31.106835232219048,47.43124496526251,0.6790422986782723,-0.0871596469696056
488,488.0,40.703500062085766,65.68730205374058,31.047790381022335,47.5805038851016,0.714472906623481,-0.07948534818678267
489,489.0,42.10854280910611,64.50190483310975,27.184831303342282,48.45214602084849,0.6979988143497396,-0.04873320431963496
490,490.0,40.52002817311511,64.5551728728599,32.051021232634675,48.12061554147907,0.6579701254376182,-0.12266111587171946
491,491.0,44.46935084729766,64.34709948817903,30.592534590484146,46.89755504720235,0.7105121124347042,-0.009705438931811472
492,492.0,43.75102898265581,63.38837569064546,30.96308663755258,48.58048772565203,0.6951381541361374,-0.04303489660298465
493,493.0,44.14747622434616,64.1194687821499,31.674098891642554,51.234416726834915,0.6898093820015818,-0.0730043925536638
494,494.0,45.02936778450304,66.3318816238665,32.24381979120007,52.95943608306284,0.8349434861720978,-0.0029760001327223673
495,495.0,41.39986728279712,68.59052202113868,25.615350645911924,50.38684384191675,0.8019320443963905,0.24503627194735864
496,496.0,36.18351669238631,67.84758058947772,27.77294954546583,49.86431173626485,0.9290550183111446,0.5165529838026254
497,497.0,32.37775424490329,67.12903268408286,34.38598151589653,52.28132677464016,0.8674387625213974,0.40523247134511775
498,498.0,36.59014226355939,68.49001198552082,28.569710445880244,48.744698684577344,0.8344132158529756,0.17850273247811094
499,499.0,35.25985965517696,66.64483538204263,29.303668561097226,50.63692587267797,0.8167557118677805,0.1726838165473411
500,500.0,35.60493993882785,67.10443881603543,33.40245751305167,50.91000351685327,0.7848337737546045,-0.033772226299219665
501,501.0,39.387085644557246,67.51365330967327,27.808214376767936,47.470411323406736,0.7690659869754765,-0.03514776062738403
502,502.0,37.6547336738203,65.28716068468786,28.689287088646132,51.23510406259802,0.7851218026148588,0.06034535900410544
503,503.0,37.0490388203431,66.88394380095845,26.188501528847436,48.788035643258716,0.6721145648740443,0.04300032461930955
504,504.0,37.986334997329806,65.91667055617272,28.601985314933973,52.50877208506015,0.7128681439208069,0.10640824498996657
505,505.0,39.07522703463838,68.0773430529288,28.553029120819506,46.730825306076675,0.8120589815738003,0.005081912178758724
506,506.0,36.898846777596276,65.03312177745383,33.974679718612855,52.28099994328278,0.7506586327450805,-0.05128652006574721
507,507.0,41.31297988197008,67.4997438515934,27.705569586732288,51.13459431305438,0.6979041599950657,0.11858691613426695
508,508.0,40.50178036230082,67.85838436275222,32.63651293787364,50.73318143226755,0.7314071751021155,0.09632417054660924
509,509.0,42.63898146025848,67.74539564092113,26.842765599886885,49.54200209507372,0.7593251646824988,0.05775308057257551
510,510.0,38.76154818026402,66.85401546465889,34.607042706748395,50.836255082222,0.8157089288483618,0.20797081988424812
511,511.0,40.80496563978431,67.34347883911927,31.790156168729254,50.36373699213563,0.8882195494580307,0.2765327649405886
512,512.0,37.85361035281276,67.2422631698915,26.511545302363317,45.70530913787758,0.971618733473175,0.39817228786625325
513,513.0,31.2854946350415,63.91719581031356,28.997407659472568,49.51845926454773,0.9234447148884933,0.3894165183868447
514,514.0,31.355336223682315,65.02913930874504,32.24201863028109,51.94328078409882,0.7300749308340261,0.20035864289464567
515,515.0,37.99113503351269,67.26027342485214,31.197794675693906,47.90363121104818,0.8412572524511848,0.07595141535144986
516,516.0,37.475540634179865,65.47224758111378,32.05224427140307,54.393974496552666,0.7838979794903659,0.17934564467318126
517,517.0,39.32994888579945,69.193673607141,27.956910703754765,51.827717302907935,0.6940390010503953,-0.09999289785776039
518,518.0,39.806133213177255,69.1461599290419,27.803295588768925,54.02173133036422,0.7082425376586535,-0.017783734031933687
519,519.0,39.52732285013819,70.66722960717411,33.945245659850464,49.88797147038383,0.7267915123345788,-0.06400268475747763
520,520.0,43.235215400595926,68.47758543853162,23.759371158971877,52.446347175416754,0.711320018211615,0.030887833194977163
521,521.0,38.229965694367806,69.24311691742817,29.74890711079953,46.170437882970916,0.778103331397194,0.08049648656177118
522,522.0,38.23138573595777,65.18955546530945,31.57319613879999,48.914742972662836,0.7203476370616562,0.0875306569753618
523,523.0,41.1060651003091,65.20543819853282,25.860121767612625,48.85280203948548,0.6573531018861476,-0.11071574095540038
524,524.0,40.25510296042855,65.169364525192,26.428097571600123,50.12292495036714,0.7128191538115292,-0.09099636877614145
525,525.0,38.634311837846006,66.04587030572613,31.7963253896557,47.79258463933713,0.7440643374272172,0.0073877973132635
526,526.0,40.78554875339396,64.82048164767986,31.39783156116548,54.14154011115911,0.7046012896127601,0.003291936538063466
527,527.0,42.69484033784953,68.70821073809918,26.753462478502488,50.78589826693903,0.7761737048314706,0.09648060344287156
528,528.0,38.25390416265828,68.18391207672302,34.47679519099824,49.48107925019018,0.8612126090383743,0.10147425361524276
529,529.0,39.28097986355014,67.01829604968023,30.339104055221895,49.80846607669873,0.7508818855388156,-0.0712746720376646
530,530.0,39.874322627227,66.69801836067803,25.58718007819276,54.43793345630819,0.7849785718244568,0.02950875902327134
531,531.0,35.91587035265202,69.80361231969812,31.91141690391671,54.00558146150266,0.6370305739422009,-0.2016985453574712
532,532.0,42.595752575662196,70.9664265383686,30.028266393784186,50.19010370383952,0.7667490633574932,-0.15096282933061245
533,533.0,40.757635620819784,68.8314694918079,30.85480607327693,49.931125696183116,0.6760112799939689,-0.027256746803067805
534,534.0,43.15782570057793,67.64079326597876,25.39152664700384,52.69442097618492,0.7882817590499619,0.04595710541389991
535,535.0,37.18783023418443,69.02236699726114,33.750551845282935,54.143008524700605,0.6778109311245831,-0.0013209640244370296
536,536.0,43.39323879748538,70.69407385998944,33.868635003868604,51.223528477481054,0.7255920105278968,-0.1233513120889493
537,537.0,45.08766070261203,69.42984518165807,29.257473355114247,52.10483459599158,0.6804430795756262,-0.24250783708575602
538,538.0,44.05603039229727,69.45267462083109,33.12028301463842,48.3206575675899,0.6722133718920958,-0.18593589605025254
539,539.0,46.60810626065204,66.80124730045218,23.83954752820401,54.66590824940799,0.721513437872786,-0.1552100616640451
540,540.0,39.634848360966835,70.01275706140879,23.24682655073852,46.92903734519305,0.6551523456573578,-0.25488125593198935
541,541.0,37.63935712690521,66.08679102190557,30.48595292829007,47.16068661467315,0.5963516464420049,-0.13027019035626516
542,542.0,43.69496932729573,64.39526386854969,32.796169659946344,50.74050807371041,0.6680334281048267,-0.28873428475408436
543,543.0,46.32563908944375,66.11468774933599,26.903572359700103,50.650527457812046,0.6626380089202684,-0.17072524912078924
544,544.0,43.55185085503263,66.86358369501134,29.056319390147472,51.636226029999925,0.6718618973071558,-0.11048902778386968
545,545.0,43.402928845249875,67.91078710231663,36.962795055850954,44.69069416975053,0.7705672304086355,0.003321374332573762
546,546.0,45.855668677902706,63.519191097191275,30.974019703590475,49.27539140639062,0.6915016731772705,-0.1130009057591669
547,547.0,45.32490996711581,64.67013421832422,28.543434501959847,51.18578293152254,0.7292884533797176,-0.20113143472446662
548,548.0,42.12203529227534,66.557783161933,22.980959109534012,53.11307014812673,0.7109691204916254,-0.23417283711522488
549,549.0,37.136189971107356,68.8053136480543,25.991113512229372,47.85942015560203,0.6867048337124627,-0.16456732587870343
550,550.0,37.49030758888803,66.17096997730786,32.710202927855434,50.01968081537717,0.6597086063460137,-0.25305078582217594
551,551.0,43.33095991001833,66.4463618058653,33.47930546737079,45.80525143488188,0.6544445113169932,-0.22681454855320277
552,552.0,47.08948436191274,63.61154911754736,30.53042004118277,51.4833664825341,0.7905345190060293,-0.12041840759691386
553,553.0,42.46176133330823,66.26709637758564,29.11413140670938,51.23777040290436,0.6458727226487695,-0.24943295378965558
554,554.0,43.706172524442614,67.34870845772588,33.809815312396275,50.796697507928215,0.7074425928370772,-0.11268973302304719
555,555.0,45.777881328736406,67.54932606695556,32.7070011814971,50.35403568706347,0.7105961799908407,-0.1665801609082584
556,556.0,45.90487500656093,67.33267350073959,34.119952600830175,46.92034854342301,0.6571441258877605,-0.09771817290859142
557,557.0,48.80293790146231,64.8146965204271,23.953607871155718,51.44147634043288,0.6973941177541615,-0.12921278199498948
558,558.0,41.54449007205189,66.80595273787767,30.255246430999907,45.182648928596294,0.6113740932146605,-0.07975020998021441
559,559.0,45.177488433102795,63.34340002386615,29.758860625056098,54.353472191048766,0.6386037568596103,-0.010931078886524788
560,560.0,45.84881738399689,68.15958338065232,27.636660022174727,44.99949394213566,0.7897676754186225,-0.025824258825810173
561,561.0,39.9212220680477,63.85395825816235,29.396175310964452,50.45852822185434,0.7319973377367724,-0.09291383897798329
562,562.0,40.04456631459938,65.6606170718071,29.043623306185125,48.86912673485596,0.7091333042889941,-0.16469335691375298
563,563.0,40.50776803959705,65.39586039539869,25.285255673763807,50.80598983751862,0.775384669619491,-0.16474547516351457
564,564.0,36.24710551355034,66.63340321830441,30.498680723005545,52.00589568780931,0.7687712123339215,-0.050658779439407414
565,565.0,38.08427179297023,68.06212434652635,32.28222809831589,54.20090186018318,0.7645350496547215,-0.12306236920381408
566,566.0,40.29709779331189,70.28121599529099,24.985900303567774,46.83893913807876,0.7214950997156192,0.011070267962736621
567,567.0,37.38472552974753,66.15021696784657,30.904716219688197,50.96858738676288,0.6722301225483935,-0.05282676051780217
568,568.0,41.58830051593103,67.10412524072694,29.790413077259966,45.77884012863461,0.7391908764701196,-0.026270414473932188
569,569.0,40.91588517362954,63.903673968757936,30.269472538373225,47.149699256654834,0.7049688556302185,-0.0774471816961864
570,570.0,41.93848005426322,63.35630264116913,25.3072519645575,46.98794802852333,0.765731665882204,-0.1533039897432138
571,571.0,37.182960724428504,62.983948935764495,29.834380561176516,49.1241891331462,0.6417852605312356,-0.2599562182276599
572,572.0,41.58958648928793,64.310931164326,27.613505867487802,46.806414934465494,0.6069589686077241,-0.44125532664682465
573,573.0,43.36645799390194,63.307172934447024,37.01169811235833,50.374614868428885,0.6558794415586268,-0.45699773190021664
574,574.0,49.650520768156035,65.34329997181875,31.784740194037564,50.92878799632669,0.5306001043901711,-0.4515953717417364
575,575.0,53.872116985422245,66.69496532558745,31.051118598566674,50.97584188400846,0.6938824459232852,-0.30927358712379044
576,576.0,49.307618963641545,67.36654976686238,30.48975261391678,51.017031987403165,0.8029070185454752,-0.24802861890836675
577,577.0,43.05185171203268,67.7127614926398,31.099847310925362,53.53512979752176,0.6251214976355244,-0.2575231541168071
578,578.0,46.165214435827394,69.64781052432731,28.99062172617476,48.019919597169675,0.6646422940203511,-0.33634712801540434
579,579.0,44.928619275391455,66.68185042635095,32.53950815081535,53.16721254364218,0.6371209119494565,-0.3327967807692545
580,580.0,47.82364886573135,68.90200867568157,30.410489660571233,52.22364966592611,0.6217237678123357,-0.2970941730824174
581,581.0,48.32808455464107,69.28693007512261,25.683696320165254,52.68423048472914,0.6376132090061214,-0.3169430207511498
582,582.0,44.534305331550385,69.79277784748572,30.99985009956387,49.93705166266287,0.7113303221985767,-0.24210352361444798
583,583.0,44.04860835085855,68.09905213220546,34.479557505313394,54.16966827377508,0.753443071254158,-0.16284939412237404
584,584.0,44.95578114063363,70.27668625258077,32.44784582151812,47.34084409478593,0.5401173542405765,-0.3609202022142873
585,585.0,51.26556407357525,66.50117303168348,31.45854265458081,50.58286059495422,0.6236903848904769,-0.41487218972268736
586,586.0,50.88217382303573,66.99854199359876,29.86406095290574,54.45088982083607,0.6868243146885371,-0.4088583824930039
587,587.0,47.20524229699797,69.95468460679447,31.37827840086747,54.81646680296329,0.6609957044467648,-0.08701264886832777
588,588.0,47.33389019858022,71.60825506275995,28.418243432552806,53.013978847944955,0.8447861260003553,-0.007332369245182671
589,589.0,39.52332522817587,71.12127580921748,30.753005220603843,52.104013698940136,0.8015295677578068,-0.015912857699736584
590,590.0,38.886271778405195,70.25107235860034,27.910293853480024,54.83007766641059,0.7355581821389434,0.09044483753010459
591,591.0,38.395766470241064,71.75783401044087,29.736783187293764,49.90124475544812,0.7978211673905115,0.06517942915340401
592,592.0,37.77831273030261,69.0020884178233,29.56082123315381,48.65318980793299,0.8003979852646874,0.1514985271235583
593,593.0,37.312481329785776,66.82234561453312,29.84320743323684,50.53019235608226,0.7981792449195394,0.044906334087119235
594,594.0,37.354612915045365,67.11320052652066,34.55711370415718,50.15530646411285,0.8504201794221149,0.12109881123409605
595,595.0,39.23369771679682,66.98685417290791,22.842409705691097,50.08703750022543,0.8930286451305293,0.10575759839183728
596,596.0,31.169178376662217,66.87914439677853,28.798011491488563,50.48177193993651,0.8305867008468623,0.2230096212415181
597,597.0,33.145431471340494,67.10596602704449,29.929002942329802,48.14028283142035,0.8574908558746704,0.2852824283940292
598,598.0,34.15739488590963,65.56584501657991,27.67108564001586,52.05240995380844,0.837258321306078,0.06749516777029019
599,599.0,33.52918207586461,67.59056886189731,37.74182339817734,47.66876902243931,0.7459874050595784,-0.12809097623614815
600,600.0,42.50027333870378,65.46303991961173,37.74995153193194,49.085466750804045,0.6438722797370356,-0.2961433941142485
601,601.0,50.15758105252468,65.45472920823285,30.144474979017456,56.540696216716356,0.6772414954014111,-0.2612138678989633
602,602.0,47.37939520191896,70.69564145331464,29.007888854319408,46.800589561034066,0.7272931386899041,-0.11957773589067398
603,603.0,43.50626511655082,66.31899829939887,34.04538060169057,43.60450596825986,0.614979118663066,-0.14488512931858244
604,604.0,48.95135434385046,62.003137711746575,26.247795605778286,49.337345061605475,0.714124911324125,-0.11794738361468898
605,605.0,42.726679818692524,63.99758636357179,32.0836101402478,49.224723742219396,0.6340675320765692,-0.17573848202162223
606,606.0,46.42360252354169,64.8604668140147,27.478264340472542,48.89128167347411,0.6558624520440398,-0.17666905775059003
607,607.0,44.24598380394191,65.03348244439437,20.252719696551907,47.04654387758996,0.6113968909131622,-0.20948507459789464
608,608.0,39.15930914948505,63.817415418747046,28.460010889263387,43.93857895968456,0.6972366011072063,-0.18347290157438653
609,609.0,39.99218846235319,61.05649769938629,26.111974722547348,46.33674729895359,0.6649825741335282,-0.2465479394818797
610,610.0,39.64002765360712,61.43947100418259,24.688536841198747,49.85074618764424,0.6664981849199194,-0.2961513261128128
611,611.0,38.37617769364486,64.09251255853614,32.014209774071304,52.30757767837408,0.6446359936977344,-0.23125251938385674
612,612.0,43.738814953686266,67.07412923482912,29.494073197702136,50.50781663462932,0.6273796748389375,-0.15683616669320774
613,613.0,45.263931631473696,67.2163930721668,32.00526961912739,54.00215507450835,0.6982754385026103,-0.1582159397257966
614,614.0,45.550793138112674,69.74190019945787,26.45165088630861,44.38166823482772,0.735173672225288,-0.08608224747462179
615,615.0,40.56852293066265,64.16674444251767,27.666124905128036,58.628073014831784,0.7822428309856418,-0.01771864288264461
616,616.0,37.746443997116195,71.55573358113037,27.748559608742447,50.083735257407206,0.8063824577112186,0.13197901846958018
617,617.0,35.90026777222906,69.03500702750206,29.58373070132965,53.76085293685094,0.7373715431900872,-0.0368167645246687
618,618.0,38.10168014147075,70.43119383662216,27.418579036049184,54.47874615381833,0.7462222163958945,-0.02204631224732543
619,619.0,37.38732016231012,71.59575170991248,27.194346452985926,53.65834349758516,0.7070940648268613,-0.06576335354336756
620,620.0,37.930736223833556,71.56868743139759,31.82225443671004,49.50065705857124,0.6832768628000556,-0.0814835547414969
621,621.0,42.20900678948035,68.63092393037249,34.221183140919294,51.09133234300902,0.7025309581983992,0.1233899586737564
622,622.0,45.49050933227007,68.36228069192566,31.837899891108933,54.332076188343976,0.7487153453808145,0.07619144782722896
623,623.0,43.9267492263245,70.51528243243499,30.5117788954212,52.146937943326336,0.7637448471272581,-0.02231356024753195
624,624.0,41.80296090812421,69.9950190445505,27.938743201971473,53.39192820518938,0.7543021213129547,-0.07330161536075347
625,625.0,39.27977852739554,70.62512870499965,25.033266765836814,54.2910558827501,0.7579587828692881,-0.030843214423180512
626,626.0,35.95730325331043,71.55531787661768,31.65304200465035,51.23023005619563,0.6571888076329789,-0.018394075632316077
